,route_name,route_url
1340,Direct Route,http://www.mountainproject.com/v/direct-route/105762042
1341,East Crack,http://www.mountainproject.com/v/east-crack/107565415
1342,Gill Direct,http://www.mountainproject.com/v/gill-direct/106539346
1343,Mongolian Cosmonaut,http://www.mountainproject.com/v/mongolian-cosmonaut/105761982
1344,Overhanging Hand Traverse,http://www.mountainproject.com/v/overhanging-hand-traverse/105764724
1345,South Undercling,http://www.mountainproject.com/v/south-undercling/106955890
1346,Southeast Bulge,http://www.mountainproject.com/v/southeast-bulge/107299875
1347,Forget-me-not,http://www.mountainproject.com/v/forget-me-not/108730115
1348,Boulders Traverse,http://www.mountainproject.com/v/boulders-traverse/108271037
1349,Left Boulder,http://www.mountainproject.com/v/left-boulder/108271041
1350,Low Splitter,http://www.mountainproject.com/v/low-splitter/108271030
1351,Right Boulder SDS,http://www.mountainproject.com/v/right-boulder-sds/108270999
1352,Jump Start of Faith,http://www.mountainproject.com/v/jump-start-of-faith/107669153
1353,Northeast Layback,http://www.mountainproject.com/v/northeast-layback/107279848
1354,"Notch, The",http://www.mountainproject.com/v/the-notch/107279854
1355,Pedestal Traverse,http://www.mountainproject.com/v/pedestal-traverse/105750988
1356,V0,http://www.mountainproject.com/v/v0/105750985
1357,"Great Escape, The",http://www.mountainproject.com/v/the-great-escape/106945010
1358,Hueco Overhang Traverse,http://www.mountainproject.com/v/hueco-overhang-traverse/108766947
1359,Conquerer Traverse,http://www.mountainproject.com/v/conquerer-traverse/105759567
1360,Face Out,http://www.mountainproject.com/v/face-out/105759450
1361,King Conqueror,http://www.mountainproject.com/v/king-conqueror/105760857
1362,Southwest Layback,http://www.mountainproject.com/v/southwest-layback/106916377
1363,Veasy,http://www.mountainproject.com/v/veasy/106417105
1364,Leany Face,http://www.mountainproject.com/v/leany-face/105933527
1365,Little Flatiron Route,http://www.mountainproject.com/v/little-flatiron-route/106840651
1366,South Face V2,http://www.mountainproject.com/v/south-face-v2/106909252
1367,Above Iron Cross,http://www.mountainproject.com/v/above-iron-cross/106499877
1368,Iron Cross Traverse,http://www.mountainproject.com/v/iron-cross-traverse/105761685
1369,"Shocker Rock, 1 in the Stink",http://www.mountainproject.com/v/shocker-rock-1-in-the-stink/105811683
1370,"Shocker Rock, 2 in the pink",http://www.mountainproject.com/v/shocker-rock-2-in-the-pink/105811679
1371,"Monkey Traverse, The",http://www.mountainproject.com/v/the-monkey-traverse/105761538
1372,Shallow Slot,http://www.mountainproject.com/v/shallow-slot/106069798
1373,West Overhang,http://www.mountainproject.com/v/west-overhang/105761886
1374,Middle Traverse,http://www.mountainproject.com/v/middle-traverse/105763236
1375,Upper Traverse,http://www.mountainproject.com/v/upper-traverse/105763233
1376,Battaglia's Backside,http://www.mountainproject.com/v/battaglias-backside/106055426
1377,Battaglia's Bottom,http://www.mountainproject.com/v/battaglias-bottom/106055431
1378,Botslayer SDS,http://www.mountainproject.com/v/botslayer-sds/108225543
1379,Butt Slammer,http://www.mountainproject.com/v/butt-slammer/106164344
1380,Jim Hall Traverse,http://www.mountainproject.com/v/jim-hall-traverse/106191587
1381,South Face,http://www.mountainproject.com/v/south-face/105753427
1382,That Flakes It,http://www.mountainproject.com/v/that-flakes-it/105753424
1383,That Flakes It Arete,http://www.mountainproject.com/v/that-flakes-it-arete/108275877
1384,Westside Traverse,http://www.mountainproject.com/v/westside-traverse/105753436
1385,Wimpie's Revenge,http://www.mountainproject.com/v/wimpies-revenge/105753433
1386,Window Shopper,http://www.mountainproject.com/v/window-shopper/106164359
1387,East Side Lower Traverse,http://www.mountainproject.com/v/east-side-lower-traverse/107504851
1388,East Side Upper Traverse,http://www.mountainproject.com/v/east-side-upper-traverse/107504866
1389,Left V0,http://www.mountainproject.com/v/left-v0/106214967
1390,Right Rocks,http://www.mountainproject.com/v/right-rocks/106706117
1391,Southern Bulge,http://www.mountainproject.com/v/southern-bulge/107459450
1392,Southwest Arête V3,http://www.mountainproject.com/v/southwest-arte-v3/106214959
1393,Hollow's Way,http://www.mountainproject.com/v/hollows-way/105762138
1394,East Boulder Arete,http://www.mountainproject.com/v/east-boulder-arete/105822687
1395,One Arm Overhang,http://www.mountainproject.com/v/one-arm-overhang/105763401
1396,Right Hand Mantle,http://www.mountainproject.com/v/right-hand-mantle/105763521
1397,V0 Dyno Left,http://www.mountainproject.com/v/v0-dyno-left/105822680
1398,Big Overhang,http://www.mountainproject.com/v/big-overhang/106148252
1399,"Horn, The",http://www.mountainproject.com/v/the-horn/108078689
1400,Tunnel of Love,http://www.mountainproject.com/v/tunnel-of-love/108078251
1401,Crystal Mantle,http://www.mountainproject.com/v/crystal-mantle/105761424
1402,Direct South Face,http://www.mountainproject.com/v/direct-south-face/106108188
1403,North Overhang,http://www.mountainproject.com/v/north-overhang/106214976
1404,Northeast Mantle,http://www.mountainproject.com/v/northeast-mantle/105761442
1405,Southeast Face,http://www.mountainproject.com/v/southeast-face/107270078
1406,Strege Problem,http://www.mountainproject.com/v/strege-problem/106361907
1407,West Overhang,http://www.mountainproject.com/v/west-overhang/106214986
1408,Loman’s Highball,http://www.mountainproject.com/v/lomans-highball/106420658
1409,Northwest Direct,http://www.mountainproject.com/v/northwest-direct/109083588
1410,Northwest Finger Crack,http://www.mountainproject.com/v/northwest-finger-crack/109083579
1411,Pebble Reach,http://www.mountainproject.com/v/pebble-reach/105812049
1412,South Face ,http://www.mountainproject.com/v/south-face-/106420648
1413,Southwest Corner,http://www.mountainproject.com/v/southwest-corner/105812052
1414,Standard Route,http://www.mountainproject.com/v/standard-route/106344519
1415,Traverse,http://www.mountainproject.com/v/traverse/105812058
1416,Aerial Burial,http://www.mountainproject.com/v/aerial-burial/105759756
1417,Crystal Corner,http://www.mountainproject.com/v/crystal-corner/106371210
1418,Gill Swing,http://www.mountainproject.com/v/gill-swing/105759414
1419,Gully,http://www.mountainproject.com/v/gully/109350456
1420,Pratt's Mantle,http://www.mountainproject.com/v/pratts-mantle/106035916
1421,Pratt's Overhang,http://www.mountainproject.com/v/pratts-overhang/107017797
1422,Smith Overhang,http://www.mountainproject.com/v/smith-overhang/105759423
1423,Smith Overhang Sit,http://www.mountainproject.com/v/smith-overhang-sit/108703015
1424,North Face,http://www.mountainproject.com/v/north-face/107145526
1425,Northeast Notch,http://www.mountainproject.com/v/northeast-notch/107459804
1426,Crack Crack,http://www.mountainproject.com/v/crack-crack/106107403
1427,Golum's Delight,http://www.mountainproject.com/v/golums-delight/108078122
1428,South Bulge,http://www.mountainproject.com/v/south-bulge/105763656
1429,Tongue in Cheek ,http://www.mountainproject.com/v/tongue-in-cheek-/109042050
1430,West Wall,http://www.mountainproject.com/v/west-wall/105857733
1431,A Short Cool Red One,http://www.mountainproject.com/v/a-short-cool-red-one/108418078
1432,Center Left,http://www.mountainproject.com/v/center-left/105749263
1433,East Overhang Left,http://www.mountainproject.com/v/east-overhang-left/107297707
1434,East Overhang Right,http://www.mountainproject.com/v/east-overhang-right/107297719
1435,Eric Varney Direct,http://www.mountainproject.com/v/eric-varney-direct/105749266
1436,Gorilla Traverse,http://www.mountainproject.com/v/gorilla-traverse/106371557
1437,Just Another Traverse,http://www.mountainproject.com/v/just-another-traverse/106087786
1438,Moffat Direct,http://www.mountainproject.com/v/moffat-direct/105789207
1439,Red Wall Direct,http://www.mountainproject.com/v/red-wall-direct/106842372
1440,Red Wall Traverse,http://www.mountainproject.com/v/red-wall-traverse/106036760
1441,Right Rght Side,http://www.mountainproject.com/v/right-rght-side/105761958
1442,Right Side,http://www.mountainproject.com/v/right-side/105749269
1443,Standard Route,http://www.mountainproject.com/v/standard-route/106108183
1444,Arête It,http://www.mountainproject.com/v/arte-it/107100933
1445,"Crease, The",http://www.mountainproject.com/v/the-crease/107100920
1446,Face It,http://www.mountainproject.com/v/face-it/108142269
1447,Unknown,http://www.mountainproject.com/v/unknown/108142283
1448,Northwestern Overhang (a.k.a. The Sloper Traverse),http://www.mountainproject.com/v/northwestern-overhang-aka-the-sloper-traverse/105762912
1449,Shark Arete,http://www.mountainproject.com/v/shark-arete/105811319
1450,Shark Direct,http://www.mountainproject.com/v/shark-direct/105811322
1451,Bulging Slab,http://www.mountainproject.com/v/bulging-slab/105811742
1452,Center Line,http://www.mountainproject.com/v/center-line/107583826
1453,"Face, The",http://www.mountainproject.com/v/the-face/105811726
1454,"Groove, The",http://www.mountainproject.com/v/the-groove/105811739
1455,High Flake,http://www.mountainproject.com/v/high-flake/105811735
1456,Kaptain Face,http://www.mountainproject.com/v/kaptain-face/105811729
1457,Ledge System,http://www.mountainproject.com/v/ledge-system/107583860
1458,Red Streak,http://www.mountainproject.com/v/red-streak/105813208
1459,Round Pebble,http://www.mountainproject.com/v/round-pebble/105811732
1460,Slippery Slope,http://www.mountainproject.com/v/slippery-slope/107583799
1461,"Traverse, The",http://www.mountainproject.com/v/the-traverse/105811746
1462,Southwest Bulge,http://www.mountainproject.com/v/southwest-bulge/106747292
1463,Triple Bulge,http://www.mountainproject.com/v/triple-bulge/106747304
1464,West Side,http://www.mountainproject.com/v/west-side/106747278
1465,Lower Traverse aka Plain View Traverse,http://www.mountainproject.com/v/lower-traverse-aka-plain-view-traverse/105804733
1466,Plain View Lowball,http://www.mountainproject.com/v/plain-view-lowball/107370210
1467,Right Plain View Arete,http://www.mountainproject.com/v/right-plain-view-arete/106938417
1468,Trail Side Direct Left,http://www.mountainproject.com/v/trail-side-direct-left/105804750
1469,Trail Side Direct Right,http://www.mountainproject.com/v/trail-side-direct-right/105804744
1470,Upper Traverse,http://www.mountainproject.com/v/upper-traverse/105804740
1471,Classic Line,http://www.mountainproject.com/v/classic-line/106090438
1472,Slab Traverse,http://www.mountainproject.com/v/slab-traverse/105758380
1473,V1 Slabs,http://www.mountainproject.com/v/v1-slabs/106090442
1474,Center,http://www.mountainproject.com/v/center/105752950
1475,Left of Center,http://www.mountainproject.com/v/left-of-center/105985714
1476,Center Left,http://www.mountainproject.com/v/center-left/109070528
1477,Center Right,http://www.mountainproject.com/v/center-right/107568094
1478,Direct Mantel sds,http://www.mountainproject.com/v/direct-mantel-sds/106421014
1479,Far Left Seam,http://www.mountainproject.com/v/far-left-seam/109070457
1480,Hornucopia into Panache,http://www.mountainproject.com/v/hornucopia-into-panache/105759483
1481,Left Arete,http://www.mountainproject.com/v/left-arete/109070511
1482,Left Side,http://www.mountainproject.com/v/left-side/109070522
1483,Merge Right,http://www.mountainproject.com/v/merge-right/109070538
1484,Pinch Bulge,http://www.mountainproject.com/v/pinch-bulge/105847152
1485,Pinch Bulge Sit Down,http://www.mountainproject.com/v/pinch-bulge-sit-down/105763221
1486,Thin Crimp Bulge,http://www.mountainproject.com/v/thin-crimp-bulge/109070572
1487,Upper Y Traverse,http://www.mountainproject.com/v/upper-y-traverse/105812105
1488,Y-Crack Left,http://www.mountainproject.com/v/y-crack-left/109070553
1489,Y-Far Right,http://www.mountainproject.com/v/y-far-right/108226865
1490,Y-Left,http://www.mountainproject.com/v/y-left/109070547
1491,Y-Right,http://www.mountainproject.com/v/y-right/106018349
1492,A Classy Dyno,http://www.mountainproject.com/v/a-classy-dyno/106895138
1493,Central Left,http://www.mountainproject.com/v/central-left/106895188
1494,Central Right,http://www.mountainproject.com/v/central-right/106895205
1495,Bulge,http://www.mountainproject.com/v/bulge/105924105
1496,Overhanger,http://www.mountainproject.com/v/overhanger/105924118
1497,"Prow, The",http://www.mountainproject.com/v/the-prow/105924113
1498,Angry Evan,http://www.mountainproject.com/v/angry-evan/106936367
1499,Dime A Dozen Arete,http://www.mountainproject.com/v/dime-a-dozen-arete/106936346
1500,Dish Flake,http://www.mountainproject.com/v/dish-flake/106936312
1501,Dish Flake Direct,http://www.mountainproject.com/v/dish-flake-direct/106936327
1502,Hawthorn Lip Traverse,http://www.mountainproject.com/v/hawthorn-lip-traverse/108193284
1503,Headin' Over,http://www.mountainproject.com/v/headin-over/106936336
1504,Mean And Green,http://www.mountainproject.com/v/mean-and-green/106936357
1505,Kamakazi Frown,http://www.mountainproject.com/v/kamakazi-frown/105977244
1506,Kamakazi Smile,http://www.mountainproject.com/v/kamakazi-smile/105974522
1507,Center Route,http://www.mountainproject.com/v/center-route/105757858
1508,Lower Fin Traverse,http://www.mountainproject.com/v/lower-fin-traverse/105757855
1509,Other One,http://www.mountainproject.com/v/other-one/106140388
1510,Right Route,http://www.mountainproject.com/v/right-route/105764073
1511,Undercling Fin,http://www.mountainproject.com/v/undercling-fin/106140383
1512,Center Route,http://www.mountainproject.com/v/center-route/105757828
1513,Dyno-Mite,http://www.mountainproject.com/v/dyno-mite/107354851
1514,Left Arete,http://www.mountainproject.com/v/left-arete/105757822
1515,Left of Tree,http://www.mountainproject.com/v/left-of-tree/105757825
1516,North Lock,http://www.mountainproject.com/v/north-lock/107330105
1517,North Pinch,http://www.mountainproject.com/v/north-pinch/107330098
1518,North Shelf Traverse,http://www.mountainproject.com/v/north-shelf-traverse/105757819
1519,Sorth,http://www.mountainproject.com/v/sorth/107330109
1520,V0 Corner,http://www.mountainproject.com/v/v0-corner/106900209
1521,V0 mini roof,http://www.mountainproject.com/v/v0-mini-roof/108331178
1522,JAKS Crack,http://www.mountainproject.com/v/jaks-crack/107007393
1523,Lemons and Lime,http://www.mountainproject.com/v/lemons-and-lime/108079834
1524,MB 81721,http://www.mountainproject.com/v/mb-81721/108060659
1525,NE Fin  2,http://www.mountainproject.com/v/ne-fin-2/108067025
1526,North fin arete,http://www.mountainproject.com/v/north-fin-arete/108082258
1527,SW fin 3 arete,http://www.mountainproject.com/v/sw-fin-3-arete/108082295
1528,Beginner's Route,http://www.mountainproject.com/v/beginners-route/108158539
1529,Left Side,http://www.mountainproject.com/v/left-side/108168636
1530,Ridge Gap Traverse,http://www.mountainproject.com/v/ridge-gap-traverse/108168602
1531,Unnamed,http://www.mountainproject.com/v/unnamed/107330082
1532,V-block,http://www.mountainproject.com/v/v-block/105924061
1533,Arete Crack,http://www.mountainproject.com/v/arete-crack/106470166
1534,Improper Traverse,http://www.mountainproject.com/v/improper-traverse/106470153
1535,Center Route,http://www.mountainproject.com/v/center-route/105762732
1536,Genital Grinder? Ground Control?,http://www.mountainproject.com/v/genital-grinder-ground-control/105860388
